DATAFLOW,INDICATOR: Indicator,REF_AREA: Reference area,LOCATION: Degree of Urbanisation,DEPOSIT: Deposit,ECONOMIC_SECTOR: Economic Sector,PAYMENT_RATIO_TYPE: Payment Ratio Type,EXPENDITURE: Expenditure,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRANSPORTATION_STORAGE_AND_COMMUNICATION: Transportation Storage And Communication,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,5366,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRANSPORTATION_STORAGE_AND_COMMUNICATION: Transportation Storage And Communication,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,5910,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRANSPORTATION_STORAGE_AND_COMMUNICATION: Transportation Storage And Communication,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,6676,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRANSPORTATION_STORAGE_AND_COMMUNICATION: Transportation Storage And Communication,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,7266,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRANSPORTATION_STORAGE_AND_COMMUNICATION: Transportation Storage And Communication,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,7908,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1996,1142,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1997,1231,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1998,1361,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1999,1476,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2000,1512,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2001,1609,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2002,1658,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2003,1761,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2004,2009,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2005,2364,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2006,2662,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2007,3126,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2008,3720,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2009,3878,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2010,4378,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2011,4763,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2012,5107,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2013,5561,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,6318,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,6940,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,7693,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,8521,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,TRADE_AND_REPAIR_OF_MOTOR_VEHICLES_MOTORCYCLESPERSONAL_AND_HOUSEHOLD_GOODS: Trade And Repair Of Motor Vehicles Motorcyclespersonal And Household Goods,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,9439,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1996,87,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1997,98,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1998,100,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1999,129,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2000,175,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2001,153,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2002,170,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2003,184,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2004,232,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2005,294,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2006,378,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2007,491,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2008,550,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2009,594,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2010,670,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2011,797,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2012,923,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2013,1014,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,1253,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,1389,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,1556,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,1741,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,FINANCIAL_INTERMEDIATION: Financial Intermediation,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,1949,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1996,537,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1997,601,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1998,734,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1999,765,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2000,855,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2001,967,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2002,1071,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
